# num_greedy 30
40 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
41 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
42 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
43 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
44 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
45 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
46 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
47 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
48 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
49 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
50 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
51 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
52 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
53 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
54 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
55 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
56 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
57 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
58 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
59 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
60 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
61 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
62 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
63 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
64 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
65 ; 647.0 ; [ 7.00516434 24.9434489  19.09793832  8.99767624 22.64948618 22.24959852]
